Timestamp,Date,Employee ID,Location,Department,Reservations - No of Booking Requests Processed ,Reservations - No of Confirmations Updated,Reservations - No of Cancellations ,Reservations - No. of Amendments Made ,Reservations - No of Reconfirmations Made ,Reservations - Remarks ,Taj/Bhutan - No. of Bhutan Air Booking Processed ,Taj/Bhutan - No of Confirmed Bhutan Air Tickets ,Taj/Bhutan - No of Taj Hotels Booking Processed ,Taj/Bhutan - No of Confirmed bookings ,Taj/Bhutan - No of Cancellations ,Taj/Bhutan - No of Amendments made,Taj/Bhutan - No of Reconfirmations made,Taj/Bhutan - Remarks ,Sales Online - No of Enquiries Received ,Sales Online - No of Conversions ,Sales Online - No of Follow‑Ups Taken ,Sales Online - No of Cancellations ,Sales Online - Remarks ,Sales Group - No of Enquiries Received ,Sales Group - No of Conversions Made ,Sales Group - No of Follow‑Ups Taken ,Sales Group - No of Cancellations ,Sales Group - No of Amendments Made ,Sales Group - Remarks ,IT - No of Entries Made ,IT - No. of Amendments Made ,IT - No of Calls/Emails Made ,IT - No of Creatives Made ,IT - Remarks ,HR - Number of Interviews Taken ,HR - Number of Job Offers Extended ,HR - How many Leave Requests Received Today ,HR - Number of Employee Grievances Addressed ,HR - Number of Salary Processing ,HR - Payroll Processing ,HR - Were any Exit Interviews Conducted Today ,HR - Were any Retention Efforts Made (at risk of leaving) ,HR - Remarks ,Accounts - Number of Customer Payments Processed ,Accounts - Number of Tax Filings Prepared/Reviewed ,Accounts - Number of transactions recorded in the accounting system,Accounts - Number of vendor invoices processed,Accounts - Remarks ,Graphic Designer - Give a summary for the day,Others - Give a summary for the day
04/07/2025 19:42:20,04/07/2025,NHL/191,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,NA,NA,57,"Garg Holidays bills checked & processed , Norbughang Retreat bills checked & processed , Norbughang Resort bills checked & processed , North Star Darjeeling bills checked & statement ready , Mayfair Lagoon bill checked & processed , Mayfair Kalimpong bills checked & processed , Ramada Darjeeling statement checked & processed , Mount Group statement checked (till 15th June'25) & processed , Looking after day to day vendors payment , Assisting in making payments , Putting e mail towards vendors along with payment advice.    ",,
04/07/2025 22:21:58,04/07/2025,NHL/201,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.Bank account closer documents prepare & send to bank
2.TCS data match with tally ",,
04/07/2025 22:23:36,04/07/2025,NHL/236,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
1. All Hotel  and transport's single payment logged in software 
2. All converted hotel's rates checked and update on software. 
3. Assist other to prepare hotel's payment- as required
4. Send email to hotels as required for bills and payment details
5.Prepared hotel statement and single payments as pre hotel's Bill. 
7. Read daily emails. 
8. File up and maintain contract rates. ",,
04/07/2025 23:39:26,04/07/2025,Nhl/049,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uncounted ,Uncounted ,Uncounted ,Uncounted ,Engaged in preparation and preservation of Audit data and future financial planning ,,
05/07/2025 09:59:39,02/07/2025,NHL/209,Kolkata,Sales(Group),,,,,,,,,,,,,,,,,,,,2,0,20,,,,,,,,,,,,,,,,,,,,,,,,
05/07/2025 10:19:00,04/07/2025,NHL/007,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,0,12,"TDS CHECKED FOR PAYMENT MADE ON 03.07.2025 , SENT PAYMENT DETAILS TO TRANPORTERS,  CHECKED PURCHASE ENTRY DONE IN TALLY, FOLLOW UP FOR INVOICES FROM HOTELS , SENT HOTEL STATEMENTS FOR ACKNOWLEDGEMENT, UNLOCK TRIPS FOR RATE UPDATION IN SOFTWARE, SOLVED PAYMENT QUERIES OF THE TRANSPOTERS AND OTHER MISCELLANEOUS JOBS ASSIGNED TO ME BY CFO AND DIRECTOR.",,
05/07/2025 13:52:54,04/07/2025,NHL/209,Kolkata,Sales(Group),,,,,,,,,,,,,,,,,,,,2,0,20,,,,,,,,,,,,,,,,,,,,,,,,
05/07/2025 15:45:10,05/07/2025,NHL/192,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INVOICE RAISED/FOLLOWUP...,,
05/07/2025 17:07:52,04/07/2025,NHL/178,Kolkata,RESERVATION,1,8,0,0,0,"CHECKED 4 AVAILABILITIES WITH TRIP IDs AND 12 AVAILABILITIES OF SINGLE OR MORE HOTELS. RATE GIVEN FOR 10 HOTELS. 
UPDATED HOTEL CONTACT DETAILS OF HOTELS IN ARUNACHAL PRADESH AND MAIL SENT TO HOTELS IN PASIGHAT FOR RATE.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/07/2025 17:20:49,05/07/2025,NHL/010,Kolkata,IT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kolkata TTF, Bangalore TTF, Chennai TTF Stall Design. (All approved by Sir)",,,,,,,,,,,,,,,,
05/07/2025 17:57:30,05/07/2025,NHL/233,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,"PURCHASE BOOKED
CASH ENTRY
BILLS CHECKED & SORTED AS PER STATEMENT (Lemon Tree - May 25)
PREPARING ANNEXURE FOR GSTR3B
CHECKING OF SALES INVOICE DONE OR NOT 
TDS ENTRY
LEDGER RECONCILITION",,
05/07/2025 18:25:51,04/07/2025,NHL/238,Kolkata,Sales(Online),,,,,,,,,,,,,,,0,0,0,0,Maintenance Of Divine Safari Website For TTF,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/07/2025 18:51:05,05/07/2025,T4,Kolkata,Bhutan Air Ticket & Taj Hotels,,,,,,,0,1,0,0,0,0,0,"BHUTAN TICKETS : 01 NEW & 01 REVISED QUOTATION SENT
TAJ HOTELS : 03 QUOTATIONS SENT
70 AGENTS CALLING",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/07/2025 18:52:25,05/07/2025,T5,Kolkata,RESERVATION,2,1,0,0,10,"*BOOKING MAIL SENT*
ABR 1857461
 RIA 1947196
AMI 1907396
SAS 1988129

*BLOCKING CONFIRMATION SENT*
SCC 1983299
BBM 1970982   

*RATE GIVEN*
~ The Lalit kolkata (SAS)
~ J W Marriott kolkata(SAS)
~Sterling Puri(PAM)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/07/2025 18:53:28,05/07/2025,NHL/256,Kolkata,Sales(Online),,,,,,,,,,,,,,,0,0,3,0,Bhutan Content Write,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/07/2025 18:54:25,04/07/2025,NHL/015,Kolkata,RESERVATION,2,3,0,0,0,"yak bomdila, namlau,vista suites,dhanshree,airavat checked from google sheet. obsidian blu
vajra, courtyard by marriott shillong,viceroy darjeeling, updated in software. 14 query rate with availability given
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/07/2025 19:00:29,05/07/2025,NHL/232,Kolkata,HR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,6,1,0,0,no,no,"1. Prepare a lunch list of 33 employees. 2. Check PF challan with Salary,3. Update the salary sheet with ESIC,4. Talk to the employee about salary,5. Send the final rating to Sir,6. Talk to the sir about the accounts team, CS, Rating,7. Check the bill for the contractual staff's salary & exp(7), UPS AMC, water, cartridge, Jio mobile, phone repair,8.Report to Sir about 1 employee,9.Revised Invoice,10.send sample for visiting card",,,,,,,
05/07/2025 19:01:30,05/07/2025,NHL/212,Kolkata,RESERVATION,2,2,0,0,2,"Siddarth Hotels Query: 2
Air Ticket mail sent against File No. 1625214
Hotel Vouchers sent to Mr. Sanjay Sharma.
Rate comparison with MMT for Pipal Tree - Kolkata.
Mail sent to Pipal Tree - Kolkata for reducing the rate.
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/07/2025 19:04:07,05/07/2025,NHL/123,Kolkata,Bhutan Air Ticket & Taj Hotels,,,,,,,1,8,2,2,0,0,0,BHUTAN TICKETS : QUERY : 2 / BHUTAN PROMOTION : 70 MAILS SENT / TAJ HOTELS : 2 QUERY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/07/2025 19:18:54,05/07/2025,T15,Kolkata,RESERVATION,6,0,1,0,1,AVAILABILITY CHECKING DONE FOR 5 FILES AND BLOCKING AND CONFIRM MAIL SENT FOR 6 FILES IN 20 HOTELS AND MAIL FOR RATE IN 1 HOTEL AND RELEASE MAIL SENT FOR 1 FILE IN 1 HOTEL AND RECONFIRM MAIL SENT FOR 1 FILE IN 2 HOTELS BY CALLING.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/07/2025 19:23:00,05/07/2025,NHL/188,Kolkata,RESERVATION,5,5,1,0,2,19 QUERIES REPLIED ON MAYFAIR QUERY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/07/2025 19:31:18,05/07/2025,NHL/253,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.inform sales person to convert the hold files- 4 files
2.check whatsapp 
3.paymeny follow up- 11 files
4.mail read-250
5.payment update in software and acknowledgement- 10files
6.Call received from agent and our sales team
7.paid marking
8.send mail to agent for TDS certificate form 16a",,
05/07/2025 19:38:28,05/07/2025,NHL/209,Kolkata,Sales(Group),,,,,,,,,,,,,,,,,,,,4,0,40,,,,,,,,,,,,,,,,,,,,,,,,
05/07/2025 19:48:58,05/07/2025,NHL/191,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,NA,NA,,"Elgin statment checked with hotel & processed , Mayfair Gangtok bill checked for June'25 , Mayfair Gopalpur Bill checked for June '25 , Windermere Roiling statement preparing for June'25 , Looking after day to day vendor payments , Assisting in making payments . ",,
05/07/2025 19:55:27,05/07/2025,NHL/218,Kolkata,IT,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,8,,SEMBARK CHECK - 12 HOTELS,,,,,,,,,,,,,,,,
05/07/2025 21:56:29,05/07/2025,NHL/236,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
1. All Hotel  and transport's single payment logged in software 
2. All converted hotel's rates checked and update on software. 
3. Assist other to prepare hotel's payment- as required
4. Send hotel payment details emails to hotels. 
5.Prepared hotel statement and single payments as pre hotel's Bill. 
6. Submitted daily work reports for 5 times to Vikram Ji. 
7. Read daily emails. 
8. File up and maintain contract rates. 
",,
05/07/2025 22:15:38,05/07/2025,NHL/234,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MAILS READ-170
PAYMENT FOLLOW UP 
PAYMENT NOTED
PAYMENT COLLECTED
INVOICE RAISED-11
CALLS RECEIVED
LEDGER CLEAR
TRANSPORT INCENTIVE READY 
REFUND MADE READY ",,
05/07/2025 23:02:51,04/07/2025,NHL/214,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Process file for payment, statement prepare for hotel payment ",,
05/07/2025 23:28:06,05/07/2025,NHL/201,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.raise invoice on Sikkim 
2.debtors written off
3.nepcare data prepare for payment
4.nepcare ledger matching",,
06/07/2025 12:05:20,02/07/2025,NHL/256,Kolkata,Sales(Online),,,,,,,,,,,,,,,0,0,0,0,Full Day Meeting at Webingo Office ,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/07/2025 18:29:20,06/07/2025,NHL/212,Kolkata,RESERVATION,0,1,0,1,0,"Date amendment at Kinnara - Namsai done for Sanjay Sir & Team.
Waiting confirmation mail against File No. 1970982.
Confirmation updated against File No. 1947672 to Arista, Timilo & Rigsel. Waiting confirmation mail to Iora & Elysium.
Amendment mail against File No. 1984750",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/07/2025 23:28:46,05/07/2025,NHL/214,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"File search and process for payment, Statement prepare for hotel payment, Miscellaneous invoices handover to process payment ",,
07/07/2025 10:21:56,05/07/2025,NHL/007,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,2,10,"TDS CHECKED FOR PAYMENT MADE ON 04.07.2025 , CHECKED PURCHASE ENTRY DONE IN TALLY,  SENT PAYMENT DETAILS TO HOTELS AND TRANSPOTERS,  CHECKED CASH VOUCHERS, SHARE RECONCILED STATEMENT WITH HOTELS FOR ACKNOWLEDGEMENT, PREPARED HOTEL STATEMENT AND OTHER MISCELLANEOUS JOBS ASSIGNED TO ME BY CFO AND DIRECTOR.",,
07/07/2025 16:04:49,02/07/2025,NHL/220,Kolkata,RESERVATION,5,2,0,0,0,"3 AVAILABILITIES CHECKED, 4 RATE SHARED, MAIL SENT TO HOTELS FOR RATE, WHATAPP SENT TO RATE TO HOTELIERS, MAIL SENT FOR BLOCKING AGENTS FOR UPCOMING SEASON",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/07/2025 17:17:40,01/07/2025,NHL/192,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,invoice Raised/ledger reco/ work given by TL,,
07/07/2025 18:01:19,07/07/2025,NHL/128,Kolkata,IT,,,,,,,,,,,,,,,,,,,,,,,,,,158,,4,,"Data for Kerala, MP, Chhatisgarh, Bihar & Jharkhand to Prakash Sir",,,,,,,,,,,,,,,,
07/07/2025 18:45:31,07/07/2025,NHL/240,Kolkata,Sales(Online),,,,,,,,,,,,,,,0,0,0,0,CONTENT WRITING & PLAGARISM CHECKING FOR WEBSITE,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/07/2025 18:53:30,07/07/2025,T8,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Prepared the documents required for due diligence report of Neptune Holidays.,,
07/07/2025 18:53:41,07/07/2025,NHL/256,Kolkata,Sales(Online),,,,,,,,,,,,,,,1,1,2,0,"02 Revised Done
Bhutan Content Write",,,,,,,,,,,,,,,,,,,,,,,,,,,
07/07/2025 18:55:34,07/07/2025,T4,Kolkata,Bhutan Air Ticket & Taj Hotels,,,,,,,0,0,0,0,0,0,0,"BHUTAN TICKETS : 02 NEW & 02 REVISED QUOTATIONS SENT
TAJ HOTELS : 08 QUOTATIONS SENT
73 AGENTS CALLING ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/07/2025 18:59:53,05/07/2025,NHL/015,Kolkata,RESERVATION,3,4,0,0,0,"RAJ VILLE, GOLDEN BRIDGE,GOLDEN RETREAT,PIPUL PADMAJA BHUBANESWAR,PADMAJA CHILKA RATE CHECKED FROM GOOGLE SHEET. ABASA HOMESTAY, REDBERRY,DIRANG BOUTIQUE,TRAVELLERS INN UPDATED IN SOFTWARE. 03 QUERY WITH RATE GIVEN.

",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/07/2025 19:08:07,07/07/2025,NHL/232,Kolkata,HR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,0,0,no,no,"1. Prepare lunch list for 37 employees,2. Update Saturday off list,3. Prepare 2 appointment letters,4.order visiting card after revision,5. Prepare an attendance list for 90 employees,6. Prepare parents day list,7.Check advance excel,8.give documents to accounts about insurance,9.Check expenses with accounts,10.Communictae about TDS to contractual staff,11.Mail to jaipur about TDS,12.Send payment confirmation,13.Talk about appraisal with Jaipur staff,14.Send rating sheet final to Sir.15.Check google sheet for daily update.",,,,,,,
07/07/2025 19:18:49,07/07/2025,NHL/234,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MAILS READ-125
PAYMENT FOLLOW UP 
PAYMENT NOTED
PAYMENT COLLECTED
INVOICE RAISED-20
REFUND MADE - 4 
CALLS RECEIVED
LEDGER CLEAR
TRANSPORT INCENTIVE READY 
TDS FOLLOW UP DONE 
TDS CERTIFICATE RECEIVED ",,
07/07/2025 19:18:54,07/07/2025,NHL/123,Kolkata,Bhutan Air Ticket & Taj Hotels,,,,,,,0,0,2,2,0,0,1,"BHUTAN TICKETS : QUERY : 3, BLOCKING : 1 / BHUTAN PROMOTION : 73 MAILS SENT / TAJ HOTELS : 3 QUERY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/07/2025 19:19:26,07/07/2025,NHL/233,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,"PURCHASE BOOKED
CASH ENTRY
PREPARING ANNEXURE FOR GSTR3B
CHECKING OF SALES INVOICE DONE OR NOT 
TDS ENTRY
PREVIOUS PURCHASE RECONCILITION
TRAVELLING EXP. SHEET CHECKED (SHANTANU GUHA ROY)
VOUCHER FILLING 
PAID MARKING IN SOFTWARE FOR PARKING 
BNI LIST UPDATE
BRS CHECK FY 2024-25",,
07/07/2025 19:20:34,07/07/2025,NHL/260,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bank Entries
Cash Entry in Tally
Purchase Entry",,
07/07/2025 19:23:14,07/07/2025,NHL/247,Kolkata,Sales(Group),,,,,,,,,,,,,,,,,,,,2,1,5,,2,,,,,,,,,,,,,,,,,,,,,,
07/07/2025 19:23:37,07/07/2025,NHL/212,Kolkata,RESERVATION,3,0,0,0,1,"Whatsapp Query: 5
Direct payment mail sent to Barsans Boutique - Kolkata against File No. 1625214.
Checked booking statement of Summit Hotels.
Siddarth Hotels Query:2

Rate mail sent to Lemon Tree - Kolkata for reducing the rate.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/07/2025 19:24:25,07/07/2025,NHL/253,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.inform sales person to convert the hold files- 2 files
2.check whatsapp 
3.paymeny follow up- 12 files
4.mail read-140
5.payment update in software and acknowledgement- 20 files
6.Call received from agent and our sales team
7.paid marking
",,
07/07/2025 19:29:00,07/07/2025,NHL/209,Kolkata,Sales(Group),,,,,,,,,,,,,,,,,,,,5,0,20,,,,,,,,,,,,,,,,,,,,,,,,
07/07/2025 19:30:48,03/07/2025,NHL/229,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7 TRIPS ARE READY FOR SINGLE PAYMENT ,NA,NA,NA,"1. PAYMENT SINGNATURE FROM SIR AND VIKRAMDA , 2.MAIL(1980820 ,1976637 ,)
3. FERN GTK STATMENT ",,
07/07/2025 19:31:42,05/07/2025,NHL/178,Kolkata,RESERVATION,2,6,0,0,0,"CHECKED 5 AVAILABILITIES OF SINGLE OR MORE HOTELS AND RATE GIVEN FOR 5 HOTELS. COORDINATED WITH HOTEL REGARDING ROOM DECORATION AS THEY WERE CONFUSED.
UPDATED HOTEL CONTACT DETAILS FOR ARUNACHAL PRADESH AND UPDATED STRATEGY SHEET OF NORTH EAST.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/07/2025 19:41:13,07/07/2025,NHL/191,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,NA,NA,105,"Windermere Roiling statement prepared & processed , Nirvana Orchid Annexe statement prepared & processed , Sood Himalayan Vista statement checked & processed , Summit Group of hotels payment processed for May'25 , Orsino Group of hotels booking checked & advance payment processed , Sumi Group of hotels booking checked & advance processed ,  Looking after day to day vendors payments , Assisting in making payments , Putting e mails towards vendors along with payment advice.",,
07/07/2025 19:44:01,07/07/2025,NHL/028,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.	Bank Book sheet update from Bank
2.	Advance sheet update from Bank more times
3.	Prepared incentive statement
4.	Reconciled Bhutan sheet with Bhutan office
5.	Payment Process
a.	Registered
",,
07/07/2025 20:34:36,07/07/2025,NHL/010,Kolkata,IT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"Video creation, Facebook update, Instagram update ",,,,,,,,,,,,,,,,
07/07/2025 22:44:30,07/07/2025,NHL/236,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
1. All Hotel  and transport's single payment logged in software 
2. All converted hotel's rates checked and update on software. 
3. Assist other to prepare hotel's payment- as required
4. Send hotel payment details emails to hotels. 
5.Prepared hotel statement and single payments as pre hotel's Bill. 
6. Submitted daily work reports for 5 times to Vikram Ji. 
7. Read daily emails. 
8. File up and maintain contract rates. ",,
08/07/2025 10:27:57,07/07/2025,NHL/007,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,2,4,"TDS CHECKED FOR PAYMENT MADE ON 06.07.2025 , TDS CHECKED FOR PAYMENT FOR THE MONTH OF JUNE'25, CHECKED PURCHASE ENTRY DONE IN TALLY,  SENT PAYMENT DETAILS TO HOTELS AND TRANSPOTERS,  CHECKED TRIPS OF THE PAYMENT DONE, CHECKED CASH VOUCHERS AND OTHER MISCELLANEOUS JOBS ASSIGNED TO ME BY CFO AND DIRECTOR.",,
08/07/2025 13:50:25,03/07/2025,NHL/220,Kolkata,RESERVATION,2,2,2,2,0,"3 AVAILABILITIES CHECKED, 4 RATE SHARED, MAIL SENT FOR GROUP RATE AT MARRIOTT SHILLONG, 1 VOUCHER SENT, MAIL SENT TO HOTELS FOR RATE TO NORTH EAST.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/07/2025 17:58:31,08/07/2025,NHL/128,Kolkata,IT,,,,,,,,,,,,,,,,,,,,,,,,,,161,,,,Updated Master from Corrected Scanned data,,,,,,,,,,,,,,,,
08/07/2025 18:45:52,08/07/2025,NHL/240,Kolkata,Sales(Online),,,,,,,,,,,,,,,0,0,0,0,Content writing and plagiarism checking for website,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/07/2025 18:54:13,08/07/2025,NHL/256,Kolkata,Sales(Online),,,,,,,,,,,,,,,1,1,2,0,Bhutan Content Write,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/07/2025 18:57:01,08/07/2025,T4,Kolkata,Bhutan Air Ticket & Taj Hotels,,,,,,,0,0,0,0,0,0,0,"BHUTAN TICKETS : 02 NEW QUOTATIONS SENT
TAJ HOTELS : 02 QUOTATIONS SENT
82 AGENTS CALLING, DIB KOLKATA LIST COMPLETE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/07/2025 18:59:42,07/07/2025,NHL/015,Kolkata,RESERVATION,8,0,0,0,0,"FILE NO. SAS 1988226 MAIL SENT TO HOTEL FOR GROUP RATE TO CRESCENT, KHANGCHEN, SUMITEL PELLING, CHESTNUT, GINGER, MAPLE RESIDENCY, STERLING DARJEELING, RJ RESORT,. SAME RATE HAS ALSO BEEN GIVEN TO OPERATOR. 9 AVAILABILITY WITH RATE GIVEN. REQUESTEED RATE FOR UPCOMING SEASON FOR KINGSWAY, KISA, SILVERSTAR SENT TO HOTEL AND UPDATED IN SOFTWARE. FAM TRIP GROUP 2 BOOKING SENT TO CLUB LE VINTUNA AND CHUMBI MOUNTAIN.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/07/2025 19:03:27,08/07/2025,T8,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Checked the DD Report, ID exam requirements and also received a folder of incorporation documents of neptune holidays which required proper understanding.",,
08/07/2025 19:08:20,07/07/2025,NHL/178,Kolkata,RESERVATION,2,10,0,0,2,CHECKED 1 AVAILABILITY WITH TRIP ID AND 2 OF SINGLE OR MORE HOTELS. RATE GIVEN FOR 29 QUERIES OF MAYFAIR.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/07/2025 19:18:09,08/07/2025,NHL/188,Kolkata,RESERVATION,6,6,0,1,1,24 QUERIES REPLIED ON MAYFAIR WHATS APP GROUP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/07/2025 19:23:38,08/07/2025,NHL/234,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MAILS READ-250 
PAYMENT FOLLOW UP 
PAYMENT NOTED
PAYMENT COLLECTED
INVOICE RAISED-20
REFUND PROCESSED-7
CALLS RECEIVED
LEDGER CLEAR
TRANSPORT INCENTIVE 
TDS FOLLOW UP DONE ",,
08/07/2025 19:24:04,07/07/2025,NHL/192,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,work giving by TL,,
08/07/2025 19:26:59,08/07/2025,NHL/212,Kolkata,RESERVATION,2,0,0,0,2,"TTF bookings made.
Lemon Tree pan India rate mail sent.

Whatsapp Query: 11
Siddarth Hotels: 1

Naming list sent against File No. 1775046 to Barsana Boutique - Kolkata.
Contact details updated of the guest to Lemon Tree - Gangtok.
Candle Light Dinner mail sent against File No. 1993150.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/07/2025 19:28:05,08/07/2025,NHL/191,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,NA,NA,42,"Aryan Regency statement checked & processed , Dream Villa statement checked & processed , Kaya Retreat bill checked & send for acknowledgment to hotelier , Mayfair Darjelling bills checked , Mayfair Gangtok bills checked & payment processed , Mayfair Jungpana bill checked & processed , Maenmla Hotel Namchi statement preapred & send for acknowledgement.Looking after day to day vendors payment , Assisting in making payments , Putting e mails to vendors along with payment advice. ",,
08/07/2025 19:28:21,08/07/2025,NHL/232,Kolkata,HR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,6,1,0,0,no,no,"1. Prepare lunch list for 33 employees,2. Prepare an attendance sheet for 90 employees,3.revised 2 employees' emp ID,4. Check PF challan with salary,5. Check AGM & contractual staff's advance for tour,6. Prepare sheet for security money,7. Final sheet prepared for parents' day,8. Send a CV to the Contractual staff for recruitment,9. Order visiting card,10. Check the Google sheet for the daily report update for 34 employees,11. Update Saturday off list & send to Sir,12. Check the salary for the Jaipur employee & give the reason for the deduction,13. Follow up for the branch details for an employee,14. Take care of the office AC,15. Watch CCTV, 16. Discuss with 1 employee about the salary structure.",,,,,,,
08/07/2025 19:31:05,07/07/2025,NHL/229,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 TRIPS ARE READY FOR SINGLE PAYMENT ,NA,NA,NA,"1. PAYMENT SIGNATURE FROM VIKRAMDA & SIR 
2. (GARG HOLIDAYS)PENDING TAC & TDS RECEIVABLE ENTRY IN TALLY
3. POLO TOWER CHERRAPUNJEE STATEMENT WORKING ",,
